route_label,route_index,route_option_id,distance_km,optimized_route_time_min,optimized_route_cost,traffic_density_index,estimated_co2_kgco2e,delivery_efficiency_score,route_reliability_index,time_score,cost_score,co2_score,reliability_score,traffic_score,efficiency_score,delivery_option_score,score_rank,score_category
Route option 29,28,29,13.569973059768143,18.16,222.63,0.4381430068498976,9.498753483423547,0.1044,0.692,95.82073892733132,93.70560163203847,74.29183632411547,65.59865092748734,70.58299095778166,8.22574096630126,77.06754352249352,121,Very good
Route option 608,607,608,14.532308333224076,19.36,233.05,0.4392101436874769,10.172372030100094,0.0491,0.717,95.52097124728334,93.38927274714331,72.32357476020513,69.81450252951096,70.448883046648,3.735282176207877,77.057495408314,122,Very good
Route option 895,894,895,8.428158665204869,26.2,204.59,0.4765842017543983,5.899569669545752,0.0735,0.639,93.81229547100997,94.2532573982101,84.80837450029117,56.66104553119731,65.75205628419457,5.716605765326837,77.00844922184207,123,Very good
Route option 679,678,679,6.464098403742543,8.15,117.14,0.4732557063554201,4.524760436833997,0.1093,0.559,98.32130099173142,96.90805211837137,88.82546129786557,43.17032040472177,66.17035087346905,8.623629719853836,76.9345166007709,124,Very good
Route option 39,38,39,12.04052956761052,48.26,255.44,0.2345362326903531,8.42816869782045,0.0609,0.644,88.30156628612825,92.70956029677842,77.4200026948398,57.50421585160203,96.17041162740809,4.693463256191637,76.90978348616208,125,Very good
Route option 425,424,425,15.172993826660072,35.01,257.1,0.2760749181685836,10.620841126961961,0.0833,0.683,91.61150108665784,92.65916625177594,71.01318256523095,64.08094435075886,90.95021291947153,6.512383272431994,76.84425843471502,126,Very good
Route option 946,945,946,6.023282239257248,36.6,197.89,0.4427969854312121,4.216196517103883,0.0532,0.6,91.21430891059428,94.45665504972618,89.72706132982836,50.084317032040474,69.99812187256047,4.068209500609013,76.78604419321577,127,Very good
Route option 216,215,216,15.932803673920532,21.66,267.34,0.3009224770302534,11.152695272995771,0.1324,0.676,94.94641652719142,92.34830178139913,69.45914567237894,62.90050590219225,87.82760099346235,10.499390986601705,76.71156090892761,128,Very good
Route option 534,533,534,1.7014486056859388,3.72,33.53,0.686680037225343,1.1909854794068093,0.4237,0.495,99.42794334390847,99.44627266214131,98.56649521654943,32.377740303541316,39.349150264381855,34.153471376370284,76.53460366131229,129,Very good
Route option 912,911,912,1.0722172822292593,2.42,24.21,0.7506646098661416,0.7505341093680935,0.2924,0.52,99.75269166396042,99.72920790275771,99.85346023064534,36.593591905564935,31.3081595690355,23.491676816889974,76.48386314986601,130,Very good
Route option 168,167,168,7.186972336660634,25.27,211.85,0.6326060015098851,5.03076006248831,0.0761,0.66,94.04461542304713,94.0328593459703,87.346969324267,60.202360876897146,46.144676124791765,5.927730410069023,76.40356359323229,131,Very good
Route option 860,859,860,9.58586683318554,15.0,126.15,0.6872231557655326,6.709945964690894,0.125,0.68,96.61012715145762,96.6345278138699,82.44051731775409,63.57504215851604,39.28089613767772,9.898497766950873,76.39708325632255,132,Very good
Route option 239,238,239,4.869488947350602,11.0,102.91,0.714221240047892,3.408560569532132,0.3333,0.581,97.6093527516175,97.34004444390474,92.08691142760348,46.880269814502526,35.88802601997994,26.81282988225741,76.3171053550167,133,Very good
Route option 87,86,87,6.168211297874898,15.82,147.21,0.5773305462281282,4.317644426715078,0.1189,0.59,96.40528590342485,95.99519131522386,89.43063834353751,48.397976391231026,53.09118531063625,9.403166869671134,76.2966271824075,134,Very good
Route option 978,977,978,1.559481189249608,3.49,25.69,0.8351165241556135,1.0916106696361643,0.8909,0.481,99.48539881591766,99.68427827227356,98.85686076461441,30.016863406408095,20.695022230163428,72.09094600081202,76.22557281313041,135,Very good
Route option 300,299,300,17.60417181759883,23.11,297.43,0.2607948050526654,12.322624933646008,0.083,0.684,94.58419724713347,91.43483382108293,66.0407012205485,64.24957841483982,92.87047654424713,6.488022736500204,76.1753459929981,136,Very good
Route option 109,108,109,14.568319881512638,19.6,229.25,0.550806413359176,10.197579509749673,0.1942,0.714,95.46101771127375,93.50463260919722,72.24992044417998,69.30860033726812,56.42449358790964,15.517661388550552,76.13566267081131,137,Very good
Route option 306,305,306,20.45373702062239,28.42,358.54,0.4157075193753634,14.317272769662054,0.102,0.8,93.25772526292123,89.57966509210574,60.21249371566745,83.81112984822936,73.40247600835865,8.030856678846934,76.12461790434634,138,Very good
Route option 495,494,495,26.052497647836805,30.53,494.35,0.2842121299843402,18.236311280377873,0.0951,0.857,92.73063375883692,85.45676433801654,48.76136472555329,93.42327150084319,89.92760322160132,7.470564352415754,75.87876364070857,139,Very good
Route option 900,899,900,2.8409834295464615,4.54,42.38,0.861162921963984,1.9886407385553135,0.722,0.523,99.22310209587569,99.17760561498949,96.2358079224141,37.099494097807764,17.42175128717909,58.375964271213974,75.8199656846167,140,Very good
Route option 772,771,772,14.460486937346708,34.79,361.95,0.3473759194370874,10.122098257906904,0.0559,0.689,91.66645849466663,89.47614479484159,72.470470854395,65.09274873524451,81.98976098385378,4.287454323995128,75.77803693313443,141,Very good
Route option 634,633,634,9.180701348612738,18.96,145.02,0.7751926054825866,6.4263369228012674,0.2004,0.687,95.62089380729934,96.06167502519702,83.26920111674224,64.75548060708265,28.225707403033677,16.02111246447422,75.72853653062845,142,Very good
Route option 500,499,500,20.97162622011703,25.36,196.94,0.4041859474754268,14.679786520872936,0.0379,0.764,94.02213284704354,94.48549501523964,59.1532564271194,77.74030354131534,74.85040085366865,2.8258221680876985,75.6642315812708,143,Very good
Route option 336,335,336,19.808105269203995,27.83,319.48,0.264071607736929,13.865341375194046,0.0347,0.72,93.40511103894482,90.765443042586,61.53300247785107,70.32040472175379,92.45867821838243,2.565976451481933,75.65560902453204,144,Very good
Route option 959,958,959,14.429507877767358,20.34,303.39,0.6177011947457416,10.100413435925573,0.1406,0.743,95.2761609752442,91.25390098480894,72.53383223575344,74.19898819561553,48.017774710277884,11.16524563540398,75.63930784287008,145,Very good
Route option 764,763,764,22.9359978451105,47.07,490.96,0.2562944863248235,16.05481370283286,0.0832,0.815,88.59883590217582,85.55967747811198,55.13553279861127,86.34064080944351,93.43603507692373,6.504263093788063,75.55253069998086,146,Very good
Route option 356,355,356,6.907362403780822,19.4,159.44,0.547022619525723,4.835037800384769,0.1471,0.571,95.51097899128176,95.62391470656094,87.91885471489442,45.19392917369308,56.90000588332982,11.693057247259443,75.5201317037267,147,Very good
Route option 666,665,666,15.469772401019808,26.56,384.64,0.5259058232953123,10.828581150069509,0.0726,0.75,93.72236516699559,88.78732498694613,70.40618220161898,75.37942664418213,59.55376998608459,5.643524157531466,75.41692211651456,148,Very good
Route option 9,8,9,4.202941720654877,6.0,60.09,0.7070375807941831,2.9419886932611785,0.5714,0.496,98.85838475181734,98.63996794210149,93.45019855114909,32.54637436762226,36.790802030408116,46.146975233455144,75.35792401480906,149,Very good
Route option 25,24,25,21.520872634633907,24.75,339.05,0.2071989258266046,15.064249796530994,0.1165,0.705,94.17451475106793,90.17133975300847,58.02988431697443,67.79089376053963,99.60591210908304,9.20828258221681,75.35582607218596,150,Very good
Route option 659,658,659,11.387708680234246,19.32,235.23,0.6654922132037663,7.971205028791397,0.1476,0.69,95.53096350328497,93.3230926157545,78.75521537609814,65.26138279932546,42.01184048454753,11.733658140479093,75.29975858317623,151,Very good
Route option 859,858,859,2.7649220962798933,20.74,68.26,0.7437806368014066,1.9353990813215445,0.138,0.561,95.1762384152282,98.39194423868561,96.39137594833788,43.50758853288366,32.1732737844777,10.954120990661798,75.27803165242484,152,Very good
Route option 822,821,822,12.20516220057683,18.79,228.93,0.5485874854746462,8.543408778916133,0.1516,0.655,95.66336089530614,93.51434712389648,77.0832800446669,59.35919055649242,56.70334797009507,12.0584652862363,75.25145778762705,153,Very good
Route option 38,37,38,8.411094608011794,16.99,144.63,0.5618512280410684,5.88762511578797,0.0556,0.595,96.11301241537808,96.07351458998676,84.84327556733497,49.24114671163575,55.036483190661286,4.263093788063338,75.21315664370317,154,Very good
Route option 987,986,987,3.531767361240094,9.94,76.62,0.9537263336239948,2.472177901714576,0.2742,0.615,97.87414753565986,98.13815254216706,94.82294953592194,52.61382799325464,5.789235804641183,22.013804303694684,75.11057679384567,155,Very good
Route option 67,66,67,10.866825324662743,19.23,116.44,0.5934942575337654,7.606595418558561,0.0989,0.634,95.55344607928855,96.92930261927603,79.82057660344898,55.817875210792586,51.0598792184546,7.7791311408851,75.11021341162339,156,Very good
Route option 963,962,963,17.444912259222292,31.69,180.18,0.4176020589847917,12.211145914621081,0.0306,0.704,92.44085833479055,94.99429272261418,66.36643433673383,67.62225969645868,73.16438775141427,2.233049127080796,75.0311819664516,157,Very good
Route option 870,869,870,18.299469188414815,29.21,321.23,0.4512878552714966,12.80932142847062,0.0331,0.749,93.06037820688967,90.71231679032434,64.61861151001513,75.21079258010118,68.93106769741718,2.43605359317905,74.96625984236749,158,Good
Route option 545,544,545,5.341630984514274,38.9,243.78,0.4436602930308547,3.7390520745945417,0.0251,0.55,90.63975419050236,93.06353292613325,91.1212406784494,41.65261382799327,69.88962933929129,1.7864393016646372,74.92977525755049,159,Good
Route option 37,36,37,6.590693459508735,25.77,135.32,0.8048033934192618,4.613374852031948,0.1494,0.647,93.91971222302716,96.35614625201879,88.56653679481701,58.01011804384486,24.50449679782509,11.879821356069836,74.84327025006841,160,Good
Route option 16,15,16,21.14368452743462,85.01,636.13,0.2107275630976985,14.800224449436724,0.0465,0.836,79.1211810846594,81.15262716906898,58.80134606657686,89.88195615514333,99.16246553605669,3.524157531465693,74.82394382859752,161,Good
Route option 448,447,448,10.536567998538724,13.58,175.61,0.4209911532985149,7.37542083087664,0.2743,0.537,96.96485223951439,95.1330281356632,80.49605096164778,39.46037099494099,72.73847764968887,22.021924482338616,74.81060700352148,162,Good
Route option 173,172,173,9.56919042162201,15.86,99.19,0.6555812117304086,6.698272756370406,0.2372,0.603,96.39529364742324,97.45297567728382,82.47462553430795,50.5902192242833,43.2573636995923,19.009338205440525,74.78255737360632,163,Good
Route option 24,23,24,3.5606360850151644,5.02,60.81,0.6568745299476118,2.492385524037234,0.4983,0.457,99.10319502385651,98.61811028402812,94.7639044183076,25.969645868465435,43.09483139967315,40.21112464474219,74.74920571205135,164,Good
Route option 393,392,393,22.09593758464817,60.72,484.55,0.3345688739468333,15.466785613889211,0.0648,0.826,85.18897854163023,85.75427135068183,56.85370563051696,88.19561551433388,83.59923228875934,5.0101502233049136,74.6516302289996,165,Good
Route option 943,942,943,15.531435698090604,39.52,269.21,0.4339128190781923,10.871744423516759,0.0247,0.696,90.48487422247759,92.29153258612524,70.2800624376696,66.27318718381112,71.11460192442523,1.7539585870889163,74.57909252969716,166,Good
Route option 683,682,683,1.7199760440927383,8.95,68.53,0.7815823356227447,1.203954375463594,0.3015,0.501,98.12145587169944,98.3837476169081,98.52860110012276,33.38954468802699,27.4227050779072,24.23061307348762,74.5649010718227,167,Good
Route option 881,880,881,17.246670254292496,23.77,328.1,0.2905087501392189,12.072379837002948,0.0807,0.648,94.4193250231071,90.50375830287429,66.7718981386109,58.17875210792581,89.13630210028654,6.30125862768981,74.54203476284731,168,Good
Route option 780,779,780,11.250087804988462,21.26,201.36,0.729502710435753,7.874872724933823,0.0898,0.693,95.04633908720741,94.3513132809559,79.03669095598124,65.7672849915683,33.967591825790294,7.040194884287455,74.54092913773505,169,Good
Route option 949,948,949,19.094757740561512,24.84,328.56,0.281562039664222,13.3660100727117,0.1548,0.662,94.15203217506433,90.48979368799408,62.99201012421448,60.539629005059034,90.26064212029844,12.318311002842064,74.42627326684907,170,Good
Route option 995,994,995,7.454036400375585,10.12,116.41,0.5512331910569184,5.217700426653851,0.2698,0.512,97.82918238365266,96.93021335502908,86.80074396371869,35.244519392917375,56.37086010479187,21.656516443361756,74.42088084989676,171,Good
Route option 548,547,548,20.969608520589112,30.12,207.64,0.4500349217893777,14.67837416505359,0.0321,0.752,92.83305438285329,94.16066592998263,59.15738322215422,75.71669477234401,69.08852481646623,2.3548518067397484,74.35802389455816,172,Good
Route option 786,785,786,12.856879385535224,36.94,209.75,0.38925434016888,8.999599874769075,0.1054,0.608,91.12937473458071,94.09661084868429,75.75032476278594,51.433389544688026,76.72686748403183,8.30694275274056,74.3574901023273,173,Good
Route option 559,558,559,4.766241688532012,6.69,56.88,0.5783034577684361,3.336289220500156,0.13,0.477,98.68601833578975,98.73741666767859,92.29808274878133,29.34232715008432,52.968918765434346,10.304506699147383,74.23979032940667,174,Good
Route option 4,3,4,13.2277637926258,37.94,384.55,0.5231810266424668,9.25921273754209,0.0257,0.702,90.87956833454072,88.79005719420529,74.99175595286536,67.28499156829679,59.89619728735364,1.835160373528218,74.22024015503668,175,Good
Route option 975,974,975,19.83339688768261,110.75,454.05,0.2475841304867116,13.883045083820956,0.0179,0.82,72.69116434763059,86.68018603295648,61.4812736033999,87.18381112984822,94.53067222704755,1.2017864393016646,74.19450724760688,176,Good
Route option 788,787,788,10.649359518217992,70.7,408.51,0.3053950397055713,7.454373002390559,0.0279,0.631,82.69591066923135,88.06268290609707,80.26535879121273,55.31197301854975,87.26553058535818,2.0138043036946818,74.10769629029936,177,Good
Route option 152,151,152,9.514318063651446,12.7,216.9,0.5508891487517149,6.659863026364246,0.146,0.569,97.18468187154954,93.87955216087236,82.58685581006905,44.85666104553119,56.41409616718581,11.60373528217621,74.05248934893527,178,Good
Route option 144,143,144,16.40315554600367,30.95,372.56,0.4120713350016289,11.481933692534746,0.0939,0.683,92.62571507082012,89.15404791684377,68.49713634270958,64.08094435075886,73.85943810889347,7.373122208688591,74.05102547468572,179,Good
Route option 906,905,906,3.6770865800476424,15.02,112.63,0.6691676098998381,2.573898916913126,0.2497,0.496,96.60513102345682,97.04496605991426,94.5257285561181,32.54637436762226,41.54995054115864,20.024360535931795,74.02693951014064,180,Good
Route option 316,315,316,7.442966875001099,17.28,138.25,0.6153304316596324,5.20995194460104,0.0547,0.564,96.0405685593665,96.26719772680356,86.8233844320942,44.013490725126466,48.31571033959424,4.190012180267966,74.01116915325568,181,Good
Route option 652,651,652,19.066651372374967,23.72,373.42,0.2052203283431096,13.346336086511252,0.0809,0.635,94.43181534310908,89.12794015858945,63.04949599813868,55.986509274873534,99.85456398402695,6.31749898497767,73.97295830250066,182,Good
Route option 707,706,707,6.890154226908236,10.94,79.26,0.661737301299197,4.8229923652691715,0.335,0.518,97.6243411356199,98.05800779589804,87.95405054950375,36.25632377740304,42.483723165642985,26.950872919204226,73.97216314168465,183,Good
Route option 377,376,377,16.009361440132423,91.54,427.61,0.3467242788877918,11.206284424962796,0.0432,0.755,77.48994529239839,87.4828478099841,69.30256229358149,76.22259696458686,82.07165315531536,3.256191636215997,73.93469348413159,184,Good
